age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K,pred_id,prob_class_1,prediction,timestamp
39,Private,203204,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,1,64ef5483-1bf7-495f-a979-af340f9c17c8,0.2414303723244119,0,2024-01-20 21:17:00
65,Self-emp-not-inc,336848,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,15eddef5-4834-4224-8711-d66838adcf1d,0.23613558581228974,0,2024-01-20 21:30:00
40,Self-emp-not-inc,814850,9th,5,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,0,324c7d08-ac5f-48a9-9675-76217dfcb974,0.0015695708742683226,0,2024-01-20 21:38:00
47,Private,216093,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,1,b76bf6cd-f661-4751-ae4a-6a12309a4f63,0.9816353606803491,1,2024-01-20 21:48:00
30,Private,272432,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,55aae5e6-5471-4720-8f3b-9e99ff5912eb,0.01699218659283431,0,2024-01-20 22:00:00
18,Private,300379,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,0,45e15309-5bf2-4e42-870e-ad7a204fa6ad,0.00162311344921978,0,2024-01-20 22:11:00
48,Private,187715,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,46,United-States,1,aeeef04d-3df1-4bc9-b8ac-881f8984b106,0.7010079053223961,1,2024-01-20 22:23:00
59,Private,374924,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,0,d2365a05-a486-4171-8556-1ac77b219b31,0.04357094951107479,0,2024-01-20 22:30:00
59,Private,109015,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,ab98dfe4-7001-472c-ba37-632fe53e76cf,0.051522336651848404,0,2024-01-20 22:39:00
47,Private,122194,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,83799c18-fb97-496c-a2cb-8bf8001f793d,0.020949585522917997,0,2024-01-20 22:53:00
20,Private,344698,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,0,67de338b-5339-4b57-85bd-ddb6c5ce5620,0.01484440734305387,0,2024-01-20 23:03:00
36,Private,185848,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,fb9a9c98-ae88-4689-ad66-de879289ece7,0.022997925896535872,0,2024-01-20 23:09:00
43,Self-emp-not-inc,171351,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0,f980da26-cac5-4c8a-8f6e-47e1d6637b53,0.15802266373086965,0,2024-01-20 23:17:00
44,Private,277720,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0,d1f5d64d-d707-475d-ad27-0f9d6208a45d,0.29640971026514573,0,2024-01-20 23:33:00
19,Private,369463,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,66d2f9a6-4150-4847-9e7e-aaee25778269,0.0059947402800804945,0,2024-01-20 23:43:00
33,Private,79923,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,e3a344b0-665d-4f8a-ad0d-5dfece288883,0.7009699595710961,1,2024-01-20 23:49:00
45,Private,107682,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,9d653d00-6f97-45f8-bbb3-82cf07a16054,0.17516343328491796,0,2024-01-20 23:59:00
62,Self-emp-not-inc,26911,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,66,United-States,0,cbbfc291-6c61-4d4f-b1b7-abc348803984,0.007040985857102907,0,2024-01-21 00:13:00
30,Private,296538,9th,5,Divorced,Farming-fishing,Own-child,White,Male,0,0,30,United-States,0,f44592d0-856b-4f37-8ee5-81f795a49456,0.0009744346294201055,0,2024-01-21 00:19:00
29,Federal-gov,116394,Bachelors,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,89fa5eaa-e8e9-49bf-bfe7-aef0e97a39ab,0.6401647533529107,1,2024-01-21 00:33:00
35,Private,133839,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1,214d40a7-8fbf-43f8-a7bd-bc0488eec789,0.32502562518093414,0,2024-01-21 00:41:00
59,Self-emp-not-inc,134470,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2635,0,60,United-States,0,ec409cf8-e40b-4d77-a47b-a24c1ec22203,0.19008143479806625,0,2024-01-21 00:51:00
19,Self-emp-not-inc,36012,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,131b38b2-561d-4cbc-a74c-55108b8298d6,0.007021411336817865,0,2024-01-21 01:03:00
33,Private,173858,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,0,962b1c7d-2730-4d4f-a04a-b7a1492a0b65,0.19078964003150153,0,2024-01-21 01:07:00
23,Private,189203,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,409c38d2-6119-4935-ab63-08d770eb9c97,0.029622909476402136,0,2024-01-21 01:20:00
29,Private,369114,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,342a406c-41c3-4547-b96a-5f5ad976c76f,0.015175547517245707,0,2024-01-21 01:30:00
55,Private,408537,9th,5,Divorced,Craft-repair,Unmarried,White,Female,99999,0,37,United-States,1,c159fd77-5536-4565-af2e-0bed5426a9b7,0.9999999999996234,1,2024-01-21 01:41:00
54,State-gov,138852,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,382ba1c0-afdb-4e08-bb5e-562773814ac7,0.45446542502164705,0,2024-01-21 01:47:00
20,Private,637080,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,0,a6e10c62-6edd-47a7-af6f-463f4cdacdf5,0.03521197074068795,0,2024-01-21 02:03:00
19,Private,414871,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,454ee3ae-ee65-43ec-9960-042030cb516d,0.01692353480436737,0,2024-01-21 02:11:00
48,Private,278530,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,cc9ce5d6-5637-456b-8f96-85f6ce4aca2f,0.0639620967084732,0,2024-01-21 02:17:00
40,State-gov,353687,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1,63eaed60-9aa1-4e31-a695-52b4d8306f49,0.4221659743450802,0,2024-01-21 02:27:00
25,Private,199224,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,0b132021-28fc-4918-8715-990149c20c59,0.6264820503208135,1,2024-01-21 02:39:00
64,Private,180247,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0,7e2e80b4-4c90-423a-ac8e-843a2e025af9,0.0849135766130423,0,2024-01-21 02:49:00
59,Self-emp-not-inc,175827,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,b333c47b-6aad-4df2-8baf-c93145770062,0.11247536383456604,0,2024-01-21 03:02:00
24,Private,196943,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,f94d0ac7-291a-4006-a386-970e309019b8,0.02504000502090145,0,2024-01-21 03:13:00
19,Private,285750,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,0,fa4b8d59-9402-40f0-bf02-b18548862fd5,0.002631691929472093,0,2024-01-21 03:22:00
39,Private,352188,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,03482901-c83b-4516-890c-a1ff31794f1e,0.09972849046965944,0,2024-01-21 03:29:00
33,Private,169269,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Puerto-Rico,1,557981a3-4716-4081-9563-aee63adb5821,0.99375697462211,1,2024-01-21 03:40:00
40,Private,169995,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,d252e3ce-4578-4191-9789-e1ec135e0607,0.04848883447021303,0,2024-01-21 03:48:00
40,Private,121874,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,1,a8209df8-d704-4a0a-812b-fffcb8668d3b,0.9356413856040929,1,2024-01-21 04:02:00
19,Private,179422,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,d5966fb7-7970-490f-b48b-6768718bc074,0.006343267916172634,0,2024-01-21 04:08:00
25,Private,225135,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,0e5060a9-e418-46aa-8e87-5f959b5a39f4,0.007562852697812253,0,2024-01-21 04:22:00
43,Private,233130,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,0,65476745-9ab7-40bb-ba09-e736adef6f44,0.04691400720405518,0,2024-01-21 04:33:00
40,Self-emp-not-inc,194360,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,1,acc99f2f-9b74-4fff-b113-b912da8dcaa9,0.5221170888355109,1,2024-01-21 04:43:00
24,Private,177125,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,b46864f4-1706-49a1-93a2-681a3fb15d9e,0.2939027507559138,0,2024-01-21 04:53:00
31,State-gov,193565,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,eba68109-6ac6-4576-83c2-46580c3ae2a5,0.14972199899731686,0,2024-01-21 05:02:00
48,Private,195554,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0,708369ae-7907-4f30-88f2-b98271b9e1bc,0.011503392107978998,0,2024-01-21 05:13:00
32,Private,400535,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,9d5cea9c-d61b-4192-99a4-57fcad5ed599,0.26379501636959324,0,2024-01-21 05:19:00
38,,54953,HS-grad,9,Divorced,,Not-in-family,White,Male,0,0,30,United-States,0,b6280bb0-32ad-41a9-b37a-03c45b829f2e,0.02112889710645233,0,2024-01-21 05:28:00
23,Private,355856,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,0,a0623423-0689-4693-b15e-072b168c8ce4,0.0442988820176535,0,2024-01-21 05:39:00
20,Private,249956,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0,7426a22c-09e1-410b-86ab-303d45f4d3af,0.003592545004880541,0,2024-01-21 05:53:00
27,Private,213842,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,0,34d3be17-f97f-41d0-8f05-217bc2de9a62,0.05288751741682253,0,2024-01-21 06:01:00
66,Private,174788,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0,06d84638-2604-4105-abd7-2df659467bcf,0.030246234370463827,0,2024-01-21 06:08:00
19,Private,282698,7th-8th,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,80,United-States,0,98b64ddf-2cd1-4ec7-8e79-4ff5d9f57537,0.007723753231043846,0,2024-01-21 06:21:00
30,Private,368570,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0,2430c741-2a39-4c18-9145-8ea230f8ae84,0.24001718252469595,0,2024-01-21 06:29:00
50,Private,280278,HS-grad,9,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0,e8b79dc9-165f-4463-804d-9239b44f5edc,0.040889558178327845,0,2024-01-21 06:38:00
51,Private,335997,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,55,United-States,1,4814564b-bdde-4543-8015-4c39770e1123,0.8663843565052701,1,2024-01-21 06:47:00
47,Private,326857,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0,281a43e8-f02d-4d00-9fdb-93ab26a46dd2,0.7994642842191384,1,2024-01-21 06:59:00
36,Private,240323,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,860b49ce-e33a-4143-bd7c-4effcce5ebb5,0.019096961247478488,0,2024-01-21 07:09:00
53,Local-gov,82783,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,81d83712-6947-4ab8-9802-50afcbc460e3,0.10015559389947794,0,2024-01-21 07:19:00
20,Private,94744,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,0,79f2cae6-5d84-4b8a-9930-d7b63cd3acbb,0.002275031784127646,0,2024-01-21 07:32:00
20,,129240,Some-college,10,Never-married,,Own-child,White,Female,0,0,25,United-States,0,d8feda05-09cf-4b82-bf4b-aa99da14bd0b,0.003831346742263246,0,2024-01-21 07:37:00
64,Self-emp-inc,115931,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,979dd0fb-504c-45ea-b719-fd81298d0c14,0.4603725208341349,0,2024-01-21 07:53:00
37,Private,241998,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1,46605ace-d2ef-4773-8aea-a6b6958f3694,0.7040231051187047,1,2024-01-21 07:58:00
51,Private,194097,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,1,2f86466c-8d2a-4fbb-a083-477fabd71f82,0.4961903834543945,0,2024-01-21 08:09:00
41,Federal-gov,207685,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,578a128a-2c35-4525-9e3c-58b9ad027054,0.26118807171214853,0,2024-01-21 08:22:00
42,State-gov,138162,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,4f2cd7b0-6733-47dc-911a-1b1dfbce151d,0.0498144452917672,0,2024-01-21 08:33:00
42,Private,112181,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0,fcd84b15-14e0-48e1-af03-d3bec32e0888,0.21103714809311686,0,2024-01-21 08:42:00
29,Private,255412,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,United-States,1,3b3df993-a416-4bbe-9254-f8d48178531f,0.3394807950204742,0,2024-01-21 08:49:00
26,Private,207258,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0,da8cd844-9410-4d4a-91cd-0e7bdb4eb584,0.021959821576884704,0,2024-01-21 09:00:00
39,Self-emp-not-inc,163204,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,be8cc93d-6f21-40e7-b73f-6bf1f86a3709,0.2002359674053268,0,2024-01-21 09:13:00
43,Private,187861,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,0,0,44,United-States,0,7077c289-c289-4c79-8ee5-63a962e903f1,0.01890780417250425,0,2024-01-21 09:17:00
38,Self-emp-not-inc,127772,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0,bd7a8052-429f-406b-b578-cc853cf1f962,0.005168212330310283,0,2024-01-21 09:30:00
32,Private,235124,12th,8,Divorced,Other-service,Not-in-family,White,Male,0,0,30,,0,cfb3bdc3-27a2-42ab-bb17-591dace50744,0.009696364360717817,0,2024-01-21 09:38:00
37,Private,259089,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,12c83fd1-5be4-4d17-a17b-ad9eece6d89a,0.2675108127681739,0,2024-01-21 09:52:00
34,Private,182926,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,1,bdf9e3e6-eaf8-4931-81f5-ccca464ab769,0.23130994727443763,0,2024-01-21 10:01:00
52,Private,168001,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,59d89260-ba3f-4cd5-a215-f46b75ccfdbf,0.19480326081772947,0,2024-01-21 10:13:00
62,Self-emp-not-inc,162249,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,0,d3a57590-bc56-4e9c-8c1d-90abec9bc0d3,0.15533986188347795,0,2024-01-21 10:22:00
44,Self-emp-not-inc,254303,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,0,6ff1e4c8-d71c-42c7-a684-114744c65145,0.04841526100804383,0,2024-01-21 10:27:00
26,Private,161007,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,0,23152505-5489-4853-90cb-e527c1eb7692,0.358025027892985,0,2024-01-21 10:43:00
29,Private,37088,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,bacbc040-0e1b-47e2-96c3-093941b787d9,0.24186438262255122,0,2024-01-21 10:50:00
57,Private,245193,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,42707426-ce5b-4c1a-acb4-629e673007f6,0.8953339860839133,1,2024-01-21 10:57:00
33,Private,122749,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,1,9ed107a7-d6cf-47fb-989d-cbfd1657e666,0.3295195680097691,0,2024-01-21 11:08:00
49,Private,316323,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,United-States,1,f421bf3e-9c45-48a9-bd7f-ed6c2cbf7591,0.25655479241895074,0,2024-01-21 11:21:00
41,Private,188615,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,97fbafb3-0710-45da-bf89-0f8287d77e7b,0.3295828632621471,0,2024-01-21 11:31:00
70,,116080,Doctorate,16,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,1,00ea0843-0ce0-4921-b1a9-25916c966055,0.4984498989934183,0,2024-01-21 11:41:00
37,Private,324947,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,37f288a3-8839-4c55-83a0-4f4f19fc0da5,0.37567165711782674,0,2024-01-21 11:52:00
25,Private,224943,Some-college,10,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,0,d0f6183f-5e79-4a35-a2e7-48501e7f34b4,0.07381625418779708,0,2024-01-21 11:57:00
42,Private,195821,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,0,e386595e-2fa6-4106-9b64-41b49f12cd82,0.03159697335132033,0,2024-01-21 12:09:00
40,Private,225263,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,1,84b4f287-ae73-4ed9-ae45-d6d3d0617b04,0.5307325261212892,1,2024-01-21 12:22:00
47,Private,265097,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,c6a66d98-1a03-4d04-81d9-21f4baae8a2e,0.2528099909857442,0,2024-01-21 12:30:00
64,Self-emp-inc,179436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1,6ee12d2b-e15c-4b35-be8d-d19126b55047,0.9993403046410515,1,2024-01-21 12:37:00
18,Private,99497,12th,8,Never-married,Other-service,Own-child,Other,Female,0,0,30,United-States,0,adceb887-07c2-4e38-a23d-f40d8de066e5,0.0008817765669562716,0,2024-01-21 12:50:00
47,Local-gov,287320,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,85cd79e8-db7a-427c-b66a-a2b856bc2112,0.21817655034787786,0,2024-01-21 12:59:00
57,Self-emp-not-inc,118806,1st-4th,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,0,c15982c6-4066-446c-9b00-d9da2d33142b,0.004670654013022103,0,2024-01-21 13:08:00
55,Private,118057,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,51,United-States,0,07fdd583-7d34-4d2c-a366-381505e9f48f,0.09141386209327348,0,2024-01-21 13:19:00
33,Private,289442,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,6742073e-0ebe-4bf2-a427-acd249b0d943,0.023682320297627433,0,2024-01-21 13:29:00
21,Private,99199,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,0,2f0ea19d-e6f3-4866-866a-67c393d7ac78,0.009415301300221349,0,2024-01-21 13:41:00
45,Private,161819,11th,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,25,United-States,0,436068c6-cfff-4df6-9b4b-f0a1bc570d59,0.014466644926849504,0,2024-01-21 13:50:00
38,Self-emp-inc,124665,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,0,089c243a-b152-4630-85e6-59fe3901e650,0.0350127584440287,0,2024-01-21 13:58:00
35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0,344f8bd5-3ed0-4882-a245-5e414a2b37db,0.41811689279128533,0,2024-01-21 14:12:00
33,Private,86492,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,87,United-States,0,9b59303e-61b1-42f1-be9e-addee0a35d09,0.0673218068122239,0,2024-01-21 14:22:00
50,Self-emp-inc,136913,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,27040ac7-d6b2-42cb-bfc2-5639f06e676f,0.1290476003537825,0,2024-01-21 14:27:00
50,Local-gov,100480,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,d79d2378-c80e-48e2-bc0d-d37a43d4a527,0.8400139042717572,1,2024-01-21 14:39:00
41,Private,192602,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,7d6709fb-a9cf-4cac-9ebf-cc732128e0e8,0.3301781802789863,0,2024-01-21 14:47:00
26,Private,189185,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,a804649c-ae5b-4efc-810e-800234323d16,0.010127262980338187,0,2024-01-21 15:00:00
35,Private,301862,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,0,9c89803a-4628-4976-9d20-bed91f0e98bb,0.03905172658893485,0,2024-01-21 15:09:00
34,Private,152667,12th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,0,d63caf98-09e5-40a4-98fe-11d74fbf2598,0.004530202160249163,0,2024-01-21 15:23:00
30,Private,136832,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0fba7cb9-0c9e-4cd8-b980-771f2afbe5f4,0.0018314689519312315,0,2024-01-21 15:30:00
47,Self-emp-inc,168191,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,16d64ec5-b31a-4513-8ed2-b369feae920f,0.43986173367175174,0,2024-01-21 15:38:00
28,Private,182509,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,0,13e0dd43-326c-4b95-919b-5e55e9e90f41,0.014199114616618196,0,2024-01-21 15:49:00
47,Private,102771,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal,0,4b3cd9be-44f5-4594-a9ed-b642d5b3c796,0.019112459795336278,0,2024-01-21 16:02:00
37,Private,88215,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,0,39f89907-cf1f-422a-a646-30f2099602dc,0.02752979796149994,0,2024-01-21 16:13:00
42,Private,173938,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,0,19bf119b-90fe-4dd5-a735-97a4502ece30,0.5902480460298942,1,2024-01-21 16:23:00
38,Private,316211,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,f62186bb-08e5-48b9-a54b-16155734dc44,0.04115933551840432,0,2024-01-21 16:27:00
42,Private,76280,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,ea4b99ce-be8f-4cb1-af30-bb7ef249497e,0.39152133212742285,0,2024-01-21 16:39:00
53,Private,153486,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,0,423c44c0-ce77-42c4-a82b-57f26aff5370,0.03755643954151488,0,2024-01-21 16:48:00
30,Private,190228,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,afd2ce83-16e1-4b6d-8de6-d1e279b31c5f,0.10881579583082453,0,2024-01-21 16:57:00
38,Federal-gov,238342,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,42,United-States,1,6f13357f-bf25-4a76-813f-6378ef8d6a97,0.972669781435618,1,2024-01-21 17:07:00
19,Local-gov,43921,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,699fdb46-41bb-4ba7-8b3f-e4fd71f26432,0.015700421238189724,0,2024-01-21 17:19:00
18,Private,217743,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,9271fbf4-65ba-45d2-b3b1-e39e56eb8435,0.01366506042429261,0,2024-01-21 17:27:00
23,Private,179241,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,c247082a-bf79-4920-9868-ef620cecbe26,0.009950146056354501,0,2024-01-21 17:43:00
23,State-gov,368739,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,3ebad4d4-1e25-4f7e-8924-14e663efb30a,0.06067982715770347,0,2024-01-21 17:47:00
36,Private,199217,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,0,979049b9-8ab4-4187-a2cc-fede0d823fc1,0.02433192989119084,0,2024-01-21 17:59:00
24,Private,200295,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0,2ab442c0-9287-443a-96be-3d1a5a3d5a9c,0.024875763241726183,0,2024-01-21 18:12:00
66,Self-emp-inc,179951,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0,a404d1f1-50d9-4f2d-8814-fd164f23dbda,0.9400034547389796,1,2024-01-21 18:18:00
24,Federal-gov,191073,HS-grad,9,Never-married,Armed-Forces,Own-child,White,Male,0,0,40,United-States,0,e94a6f61-535d-43e2-b857-fcb15f0444c3,0.021617807442995487,0,2024-01-21 18:28:00
53,Private,177916,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,1,da78b7f7-1ee8-4324-b466-08c627b5a851,0.9444973235370452,1,2024-01-21 18:42:00
25,Private,185287,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,8e54077d-802b-419c-acfb-0adb871fa5fe,0.025805835680032297,0,2024-01-21 18:53:00
17,,141445,9th,5,Never-married,,Own-child,White,Male,0,0,5,United-States,0,20aaf6b1-f026-4a8e-8936-e45363b5604d,0.0006366827537348621,0,2024-01-21 19:01:00
59,Private,264048,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,1,d9b3a150-6b83-4cd7-b43d-3c22905e0d73,0.28226215977350233,0,2024-01-21 19:10:00
