age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K,pred_id,prob_class_1,prediction,timestamp
43,Self-emp-not-inc,316820,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,0,18b6cd79-9b8d-4487-aa91-f3807b2b8024,0.16779455210479177,0,2024-03-18 21:53:00
38,,94559,Bachelors,13,Married-civ-spouse,,Wife,Other,Female,7688,0,50,,1,77783e7a-bcc0-4bbb-a699-7a78398823b0,0.9192903273033981,1,2024-03-18 22:00:00
55,Self-emp-not-inc,179715,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,United-States,0,fd819659-0fb1-41ce-bd8e-d0efa4e1b93b,0.057929677299635475,0,2024-03-18 22:09:00
23,Private,32616,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0,e46e507f-2918-440d-b518-d655bba2b25c,0.011242621766081111,0,2024-03-18 22:21:00
31,Private,302626,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,9d255d4f-1f39-4f76-85f2-0a08e15ed276,0.022434960301596363,0,2024-03-18 22:33:00
61,Self-emp-inc,139391,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,35,United-States,1,e0067bf0-581f-41c5-9baa-836cd0110880,0.808193054884002,1,2024-03-18 22:40:00
39,Local-gov,112284,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,4900c9f6-ff6a-4ee0-aeb0-a062ac7f358a,0.11793762093129098,0,2024-03-18 22:53:00
22,Private,183970,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,08c008ec-f63f-44eb-b83e-3ffc512a31a6,0.006040964581134139,0,2024-03-18 22:57:00
52,Private,94873,HS-grad,9,Widowed,Other-service,Unmarried,White,Male,0,0,19,United-States,0,9dc4b5d6-6fdf-4b88-9136-04b882f568b9,0.03443609333438875,0,2024-03-18 23:11:00
46,Private,191821,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,ee0e23d1-b9ad-4a24-b0e6-c11a34d64e95,0.037245839647917445,0,2024-03-18 23:19:00
25,Private,310864,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,,0,96fd4604-5d10-47f7-a589-b0847c94f956,0.10914120247247287,0,2024-03-18 23:33:00
31,Local-gov,201697,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,b1b7dafb-8c56-4996-b465-0a123d6139ce,0.587081985852465,1,2024-03-18 23:38:00
64,Private,258006,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba,0,722b699c-e7cc-4dd7-aa76-822d04068192,0.039056471559276225,0,2024-03-18 23:53:00
23,Private,242375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0,b7cdf308-71d8-4dbe-8b27-57308e1cecd2,0.006423176153240967,0,2024-03-18 23:57:00
32,Private,157287,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,509cc197-01d0-4882-8986-fe69fe44a73f,0.5899864222653358,1,2024-03-19 00:11:00
50,Federal-gov,159670,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0061b6cb-bea8-48a5-b3e2-dc8648c00dfc,0.3377054570821026,0,2024-03-19 00:20:00
18,Private,65098,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0,cb457903-d073-4cd0-9b3a-c46b2892f577,0.006250903918334989,0,2024-03-19 00:31:00
48,Private,109814,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,1,fc4056d2-0465-411e-9204-18dccff4db59,0.9332760723969976,1,2024-03-19 00:41:00
50,Local-gov,154779,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,bd016839-6538-40c3-bcda-137b61d27754,0.021581581538857992,0,2024-03-19 00:49:00
35,Private,108140,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,af17597f-a9b4-4651-8bee-7ed8e7c6235f,0.6667786629828977,1,2024-03-19 00:57:00
25,Private,156334,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,c85e43b7-f4bb-4430-921e-ec1a8dea6a8a,0.06965220280752368,0,2024-03-19 01:07:00
40,Private,87771,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,b23ac2aa-9508-4ccc-892d-04c3d28b2818,0.010793074969042612,0,2024-03-19 01:17:00
34,Private,293017,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,0,5e8fc041-57bd-4299-a2b2-4eef64126160,0.021662135231835616,0,2024-03-19 01:30:00
23,Private,200973,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,14852b3d-24bd-4f06-8c4e-e92162ae0144,0.005972226662497755,0,2024-03-19 01:39:00
34,Federal-gov,419691,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,54,United-States,1,5983cc32-5103-48cd-a022-ec21a6314fe1,0.9663401318785731,1,2024-03-19 01:51:00
21,Private,117476,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,76257105-c32a-485a-9d90-01722ced3af8,0.018121784638044446,0,2024-03-19 01:57:00
23,Private,244698,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,0,cd4dad53-8e5c-4f73-988a-7c5fcf66689e,0.0006661717745073566,0,2024-03-19 02:09:00
35,Private,187329,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,c9845934-548a-4f37-895d-8a889934f990,0.07400854927579727,0,2024-03-19 02:21:00
57,Private,340591,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,6cbb061b-3b19-4b31-bcc3-79eaf378b611,0.5452286008097861,1,2024-03-19 02:28:00
31,Local-gov,206609,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,59dadf6b-34c7-4663-b3de-d1122b61cf38,0.17197935888419802,0,2024-03-19 02:40:00
52,,89951,12th,8,Married-civ-spouse,,Wife,Black,Female,0,0,40,United-States,1,0b127113-ff4a-4946-aa25-b3a41d2c3a20,0.05485932833349908,0,2024-03-19 02:47:00
66,Self-emp-not-inc,104576,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,United-States,1,6e0c2762-0057-48c4-b8df-9751aeffc017,0.5036013169109371,1,2024-03-19 03:01:00
29,Federal-gov,31161,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Other,Female,0,0,40,United-States,0,c80fbfea-26df-4c3a-b81c-bca3be3cb252,0.031025702443049443,0,2024-03-19 03:09:00
25,Private,19214,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,3ea0c534-28b6-4389-ac53-cc8ad3247f6b,0.009270650098653396,0,2024-03-19 03:20:00
43,State-gov,47818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,ca44652f-9347-4d79-8dbf-fe3a24117acd,0.08270077879737804,0,2024-03-19 03:33:00
51,Self-emp-not-inc,181139,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,e9301cfd-f57a-46d0-80fc-8265f42d790f,0.3397970465630922,0,2024-03-19 03:37:00
24,Private,185452,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,0,bd248f26-9535-42b0-a597-c3111f685559,0.0629646939650835,0,2024-03-19 03:47:00
39,Private,82699,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Black,Female,13550,0,70,United-States,1,219f4897-a69d-4704-9551-3b6d7534d404,0.9726086683217107,1,2024-03-19 04:00:00
41,State-gov,47902,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1,56d61ffc-eb8c-4749-a297-c549530db91d,0.5595776974735022,1,2024-03-19 04:11:00
44,Private,178385,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,48,India,0,c4e40403-16c5-45e6-945b-2616e6f5d5a9,0.8207438099828338,1,2024-03-19 04:22:00
60,Self-emp-not-inc,170114,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States,0,d627cc8e-217c-48a1-be71-5938f421194e,0.0883740774578533,0,2024-03-19 04:31:00
45,Private,242391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,3f67fddb-24b2-44da-a12f-d33c04206406,0.7425728654529712,1,2024-03-19 04:37:00
20,Private,246250,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0,d1a17ea9-208a-49a7-891e-a008ee33caff,0.01189503404548234,0,2024-03-19 04:53:00
20,,25139,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0,0984f645-c045-4bb2-b8f3-4a6100f33288,0.005425614590531309,0,2024-03-19 05:01:00
24,Private,68577,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,4d053853-9737-455c-bcbb-494d376d212b,0.2044215174361686,0,2024-03-19 05:10:00
42,Private,119359,Prof-school,15,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,15024,0,40,South,1,401a4305-d08a-4713-95e7-c91b18302062,0.9829286810897694,1,2024-03-19 05:23:00
43,Private,274731,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0b549107-0af0-4270-a470-fd915b6caf1c,0.7157155046854219,1,2024-03-19 05:31:00
26,Private,342765,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,0,3b4130e0-b055-497a-8625-f2446d87e5d7,0.021855387077417295,0,2024-03-19 05:39:00
39,Private,301614,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,91e2600a-e8b2-42f5-b1b6-1677e1144ce3,0.2111417754906536,0,2024-03-19 05:49:00
47,Private,224752,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0ac496c8-ebe0-42ec-8dd2-5b8b9c77fcac,0.07285467685104632,0,2024-03-19 06:00:00
42,Federal-gov,172307,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,1,185cb556-9089-42ff-857a-db2ca0ca26f1,0.3404851247521149,0,2024-03-19 06:09:00
51,Private,180807,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,b7e81dbf-d9e0-47f8-9a7d-d6af36e089b0,0.07918181126542818,0,2024-03-19 06:21:00
25,Private,177017,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1504,37,United-States,0,7544f32f-918d-46c0-af87-8251264c9a70,0.06295622505046611,0,2024-03-19 06:28:00
33,Private,437566,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1,cb4c2610-0a23-4a3c-8a5f-6857841f1e5e,0.2730287237240289,0,2024-03-19 06:43:00
41,Self-emp-not-inc,97277,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,0,bee1fdb6-3465-4a87-a555-c4dbb239ff71,0.007835251690375702,0,2024-03-19 06:53:00
55,Private,125000,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,2326f6c3-4d7b-49fa-a80a-98281456c886,0.2772252517646705,0,2024-03-19 07:01:00
67,,126514,Some-college,10,Widowed,,Not-in-family,White,Female,0,0,4,United-States,0,51ad3298-170d-47bf-b68f-3bb80e9087af,0.014782180611640822,0,2024-03-19 07:10:00
17,Private,167878,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0,3df4f798-7486-4a9c-a8cb-e7269a3501d6,0.011009908044021499,0,2024-03-19 07:18:00
37,Private,166497,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0,f413d9e7-bfec-4eb8-8b53-56c0c210ab20,0.13011652697796483,0,2024-03-19 07:30:00
21,Private,415755,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,a226d9a0-c0ba-4ad0-9a39-3afbee8cad35,0.024813790521757324,0,2024-03-19 07:37:00
64,Private,182979,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,a82c64ba-4080-49a2-8176-4270925c9ff7,0.3381481948557341,0,2024-03-19 07:53:00
36,Private,254493,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,0,db8582ef-1eb9-408d-9ba4-fc5091933522,0.43010721389435935,0,2024-03-19 07:57:00
56,Private,129836,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,0,1dbc0ade-f39c-4779-a73b-a736b689588d,0.1689918092593322,0,2024-03-19 08:11:00
40,Private,139193,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,United-States,0,60ef9fc9-be2e-44fc-815f-645cff080f68,0.12922871285304463,0,2024-03-19 08:18:00
44,Federal-gov,220563,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,d8218366-1cb7-4263-93fe-a268db84f338,0.5452944033113498,1,2024-03-19 08:30:00
44,Private,122381,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,5a0ca8b2-5693-4097-88bf-a5a378e0116e,0.32836430380432224,0,2024-03-19 08:38:00
34,Private,306215,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,0,eba96373-a747-4c6c-a473-d55bb133d269,0.018783328551513576,0,2024-03-19 08:51:00
31,Private,133861,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,69a0e99e-510c-4161-aa14-91e62da979d3,0.11893893509598717,0,2024-03-19 09:00:00
31,Self-emp-not-inc,281030,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,ca248482-d254-4581-ada6-c38592aad79e,0.14245271281938396,0,2024-03-19 09:08:00
45,Private,241350,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,53a8e8de-01c2-4767-b8d1-1116c0612721,0.4409910036262964,0,2024-03-19 09:22:00
29,Private,29732,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,0,1ce10252-2d35-4c7c-a0e8-0bc88b1f78d5,0.4826913858636305,0,2024-03-19 09:28:00
51,Private,117700,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,af62f8c1-8329-46b2-a496-218a4c852dce,0.34523343639410947,0,2024-03-19 09:37:00
41,Private,200479,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,5134aa5e-972c-4e3d-b32b-78f4d57ed442,0.2089348617253762,0,2024-03-19 09:53:00
43,Private,260761,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0,c1c79878-c47c-4828-92e3-fef9cc4c1fa1,0.25006525080924885,0,2024-03-19 09:57:00
59,Private,154100,Masters,14,Never-married,Sales,Not-in-family,White,Female,27828,0,45,United-States,1,647bf091-4e1b-4ed4-a93d-3fc904ab72e6,0.9995079093958874,1,2024-03-19 10:10:00
37,Private,155064,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,75561e23-669c-40df-8b7d-90a63ecfa28e,0.05688393967777858,0,2024-03-19 10:21:00
29,Local-gov,132412,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,2066b7fc-0e8d-410a-a132-672e79f4a7c4,0.027198137750659955,0,2024-03-19 10:27:00
17,Private,156732,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States,0,622ba7b8-c141-451c-8f0a-9dfdb7f912ce,0.0021158626574890246,0,2024-03-19 10:43:00
37,Private,188763,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,287dfcdd-1e95-4970-8a41-e01c37fb6aa8,0.6984972429185538,1,2024-03-19 10:49:00
33,Self-emp-inc,137421,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,South,0,6efcd0e6-4985-46e9-be8d-268ff3fde2ee,0.06777308614146478,0,2024-03-19 10:57:00
34,Private,121321,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1,692f8901-d001-47a4-831a-32f9d3a71073,0.21459033708118175,0,2024-03-19 11:09:00
21,Private,214399,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,1721,24,United-States,0,053380ff-f1df-4483-b6f1-a682edcf20d7,0.01529074691349413,0,2024-03-19 11:19:00
50,State-gov,322840,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Poland,1,4d498cd2-b180-4c0c-bd8a-a73ff238421e,0.47701510882616194,0,2024-03-19 11:28:00
26,,157008,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,40,United-States,0,a20a8f2b-8870-4da0-90ba-b345ad53a00e,0.009264482042127943,0,2024-03-19 11:42:00
36,Self-emp-inc,487085,7th-8th,4,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,0,ca604508-8435-4f4c-beb3-71a10bc192b6,0.0071815428419012475,0,2024-03-19 11:51:00
60,Private,56248,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,21fb2bec-7194-4da5-99d8-53f904d48757,0.533164829199584,1,2024-03-19 11:59:00
30,Private,225231,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1,c0c301d1-5fbe-4888-914f-6c4188c197d7,0.7345316977096281,1,2024-03-19 12:07:00
19,State-gov,144429,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,0,3a4bc27f-903b-4c04-aa8b-65b5a33ac8a7,0.015922728221247233,0,2024-03-19 12:20:00
50,Private,144361,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,b9e0e0c4-1b36-4d12-8afd-cd8fdfdfb813,0.30942073260512637,0,2024-03-19 12:30:00
48,Federal-gov,94342,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0,50d01165-feeb-4b7e-8989-01300f1ce2a5,0.41918185976246924,0,2024-03-19 12:38:00
38,Private,216572,HS-grad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,0,d4bd02d9-4d1e-4c19-a7ff-78ebf86d681f,0.019190523528209456,0,2024-03-19 12:50:00
27,Private,204648,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0,a9fdd3ef-5bc6-4e2d-b6ce-6cfd00db014b,0.010339596625832712,0,2024-03-19 13:03:00
46,Local-gov,122177,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,f9a5e0f5-3375-4aa2-bcfd-dad6d2eef1f2,0.7798425109924337,1,2024-03-19 13:09:00
31,Private,130021,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,c1095d16-0278-4784-84ed-b4832edca34e,0.18617477122854398,0,2024-03-19 13:19:00
52,Private,243616,5th-6th,3,Separated,Craft-repair,Unmarried,Black,Female,4101,0,40,United-States,0,db159ffd-06e1-4b60-a14d-b9fdbb28e1b5,0.03988608870253066,0,2024-03-19 13:33:00
28,Private,115677,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1,dc196976-a1bb-4fdf-a992-820c83ebab5b,0.9431192129100218,1,2024-03-19 13:38:00
25,Local-gov,192321,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,20750169-2be0-40d7-be4e-ff9f34c2a180,0.039102129041134914,0,2024-03-19 13:52:00
45,Private,30289,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,93a8794a-7ab5-4c9f-b3a1-159ba452468c,0.08364939576894963,0,2024-03-19 13:58:00
32,State-gov,199227,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,0,a4cd3b0e-76e9-4ea9-878d-73e96658b2f2,0.5582485107529624,1,2024-03-19 14:10:00
20,State-gov,375931,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,0,fa9c1df8-9cde-4f73-b428-9fe78b2b2cf6,0.010453253063563692,0,2024-03-19 14:19:00
21,Private,227220,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,33,United-States,0,0dcd6336-1ad1-4c72-8396-9165d9c4b39c,0.0024148583740090834,0,2024-03-19 14:30:00
37,Private,107302,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1aa083e3-9578-4656-ad2c-ebd5128691bf,0.45378330975586545,0,2024-03-19 14:43:00
38,Private,37028,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States,0,567a01ef-4088-43f9-83eb-1c0b3bca315f,0.03752139237258192,0,2024-03-19 14:51:00
17,Private,220562,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,Mexico,0,354450e5-633d-4f39-b060-f97c9e3da96a,0.0005533948811621831,0,2024-03-19 14:57:00
53,Self-emp-not-inc,197014,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0,ffd13980-6a3b-48cf-9468-7adbc290bf16,0.020995243685879284,0,2024-03-19 15:08:00
40,Local-gov,99666,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0,a24e58e5-3ebe-4eff-90e2-9bb76cae70d1,0.23059884742818487,0,2024-03-19 15:20:00
18,Private,406491,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,af9f20e0-f888-4bbb-b00d-bd047d72987f,0.010672097947333554,0,2024-03-19 15:32:00
54,Private,115602,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0,d8257467-3377-4ba0-ba04-4495672c563e,0.2549192107742405,0,2024-03-19 15:39:00
49,Private,50567,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,0,79c9dbd1-af6f-43fb-89ea-3469e75e868f,0.024523340957030643,0,2024-03-19 15:51:00
68,Local-gov,137518,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,0,1c5d2975-fc43-4569-bdf5-a8ddcf168d42,0.025200207591905065,0,2024-03-19 16:02:00
38,Private,33983,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,8e145391-1ce9-47c6-9ad0-6e3ba715b207,0.240874670829859,0,2024-03-19 16:12:00
39,Private,140477,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,10,United-States,0,772ee460-fac3-4d71-9d0f-861c9984cc8f,0.004503104671510988,0,2024-03-19 16:18:00
53,Private,172991,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,0,acb79b0d-3e40-4744-88b3-2438e13bf94f,0.40115369633983816,0,2024-03-19 16:29:00
21,Private,156980,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,0,0aebfd89-a010-4066-b8c4-6265d8dbcc32,0.021180930697651038,0,2024-03-19 16:40:00
53,Private,185846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,622b7c69-5edc-47e2-ae4c-999911e6d1a2,0.318576341397714,0,2024-03-19 16:51:00
35,Private,182898,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,40,United-States,1,217146bf-09ec-422c-8b90-e18d2922bc5d,0.3010061373432385,0,2024-03-19 17:03:00
33,Private,184833,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,2059421f-07d4-4e72-a1cf-9baee8ce54d5,0.009328873728277764,0,2024-03-19 17:09:00
35,Private,101073,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,7ff294ed-8c0a-45f7-aba7-9b600637e240,0.2601582296262445,0,2024-03-19 17:17:00
90,Local-gov,214594,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2653,0,40,United-States,0,686b8d8a-6c8c-4ed1-b42f-0f190f1e7ca2,0.32886136709195646,0,2024-03-19 17:29:00
28,Self-emp-not-inc,410351,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Poland,0,95b888c7-194b-417b-9efc-ecf1bd1060a0,0.25291901361773245,0,2024-03-19 17:37:00
39,Private,204501,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,45583679-2cf1-4baa-8fca-8a87349a0e12,0.793139329366184,1,2024-03-19 17:52:00
53,Self-emp-inc,263925,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,40,United-States,1,739af9b0-a61b-4006-bbb9-4fceb3d99d33,0.9999999999999976,1,2024-03-19 18:00:00
63,Private,137843,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,48,United-States,1,49357154-fb77-4a5c-bb9c-a52036064145,0.9500666361366341,1,2024-03-19 18:09:00
58,,53481,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,70,United-States,0,c6fc533d-852f-4ac1-bc6c-dd54d5ef361e,0.731493666103297,1,2024-03-19 18:22:00
27,,105189,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,Germany,0,21b42452-589c-4d71-9ec4-1550766f71c5,0.006631997444953148,0,2024-03-19 18:33:00
50,Federal-gov,176969,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,1590,40,United-States,0,6f20fdbd-da03-4111-a3a1-3aca8f6e07f7,0.28981139493152214,0,2024-03-19 18:43:00
28,Private,207473,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,El-Salvador,0,0a78a463-286f-4128-b0e9-b4275bf730f3,0.1514617201306733,0,2024-03-19 18:47:00
23,Local-gov,144165,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,0,a6fa0dc1-4090-44dc-bde7-e877586f07a6,0.05287817383794484,0,2024-03-19 19:01:00
39,Private,34028,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,48,United-States,0,9a946168-a4da-4398-9611-a2ebb6852e6b,0.1511186061908059,0,2024-03-19 19:07:00
46,Private,36020,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,36c39d12-180d-4d9b-b2b5-8282975cf571,0.5235804424177659,1,2024-03-19 19:17:00
38,Private,107125,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,0,ec76f9cc-b396-41a8-8185-8beaf034fbec,0.10031064395811673,0,2024-03-19 19:29:00
19,Private,107405,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,4b733530-038f-430b-970d-616c28246457,0.008978481424002042,0,2024-03-19 19:42:00
